method,file,cell_type,n_nodes,accuracy,neurite_macro_f1
sholl_rf,hpf_ca1__202246_003_edited.swc,pyramidal,8855,1.0000,1.0000
sholl_rf,hpf_ca1__202246_012_edited.swc,pyramidal,55209,1.0000,1.0000
sholl_rf,hpf_ca1__202246_023_edited.swc,pyramidal,58077,1.0000,1.0000
sholl_rf,hpf_ca1__202246_031_edited.swc,pyramidal,22284,1.0000,1.0000
sholl_rf,hpf_ca1__202248_007_edited.swc,pyramidal,21312,1.0000,1.0000
sholl_rf,hpf_ca1__202248_018_edited.swc,pyramidal,14799,1.0000,1.0000
sholl_rf,hpf_ca1__202248_019_edited.swc,pyramidal,8697,1.0000,1.0000
sholl_rf,hpf_ca1__202248_024_edited.swc,pyramidal,24732,1.0000,1.0000
sholl_rf,hpf_ca1__202249_047_edited.swc,pyramidal,19943,1.0000,1.0000
sholl_rf,hpf_ca1__202250_018_edited.swc,pyramidal,38028,1.0000,1.0000
sholl_rf,hpf_ca1__202251_031_edited.swc,pyramidal,14983,1.0000,1.0000
sholl_rf,hpf_ca1__202252_001_edited.swc,pyramidal,48744,1.0000,1.0000
sholl_rf,hpf_ca1__202252_004_edited.swc,pyramidal,25228,1.0000,1.0000
sholl_rf,hpf_ca1__202252_006_edited.swc,pyramidal,31045,1.0000,1.0000
sholl_rf,hpf_ca1__202252_007_edited.swc,pyramidal,24544,1.0000,1.0000
sholl_rf,hpf_ca1__202252_012_edited.swc,pyramidal,42856,1.0000,1.0000
sholl_rf,hpf_ca1__202258_026_edited.swc,pyramidal,81411,1.0000,1.0000
sholl_rf,hpf_ca1__202258_044_edited.swc,pyramidal,46542,0.9888,0.8738
sholl_rf,hpf_ca1__202259_054_edited.swc,pyramidal,26126,0.9664,0.5213
sholl_rf,hpf_ca1__202259_069_edited.swc,pyramidal,65527,1.0000,1.0000
sholl_rf,hpf_ca1__202259_134_edited.swc,pyramidal,59347,1.0000,1.0000
sholl_rf,hpf_ca1__202260_002_edited.swc,pyramidal,45091,1.0000,1.0000
sholl_rf,hpf_ca1__202261_005_edited.swc,pyramidal,37599,1.0000,1.0000
sholl_rf,hpf_ca1__202261_011_edited.swc,pyramidal,51978,1.0000,1.0000
sholl_rf,hpf_ca1__202261_017_edited.swc,pyramidal,45215,1.0000,1.0000
sholl_rf,hpf_ca1__202261_029_edited.swc,pyramidal,6616,1.0000,1.0000
sholl_rf,hpf_ca1__202261_030_edited.swc,pyramidal,24177,0.9722,0.5717
sholl_rf,hpf_ca1__202261_102_edited.swc,pyramidal,77364,1.0000,1.0000
sholl_rf,hpf_ca1__202261_111_edited.swc,pyramidal,68075,1.0000,1.0000
sholl_rf,hpf_ca1__202269_017_edited.swc,pyramidal,78222,1.0000,1.0000
sholl_rf,hpf_ca1__202271_127_edited.swc,pyramidal,47994,1.0000,1.0000
sholl_rf,hpf_ca1__202271_143_edited.swc,pyramidal,23552,1.0000,1.0000
sholl_rf,hpf_ca1__202271_177_edited.swc,pyramidal,65706,1.0000,1.0000
sholl_rf,hpf_ca1__202271_179_edited.swc,pyramidal,22142,1.0000,1.0000
sholl_rf,hpf_ca1__202271_180_edited.swc,pyramidal,34721,1.0000,1.0000
sholl_rf,hpf_ca1__202272_052_edited.swc,pyramidal,52913,0.9481,0.6288
sholl_rf,hpf_ca1__202272_102_edited.swc,pyramidal,43119,1.0000,1.0000
sholl_rf,hpf_ca1__202274_080_edited.swc,pyramidal,36295,1.0000,1.0000
sholl_rf,hpf_ca1__202274_082_edited.swc,pyramidal,20246,1.0000,1.0000
sholl_rf,hpf_ca1__202274_094_edited.swc,pyramidal,58538,1.0000,1.0000
sholl_rf,hpf_ca1__202274_096_edited.swc,pyramidal,64438,1.0000,1.0000
sholl_rf,hpf_ca1__202396_035_edited.swc,pyramidal,48891,1.0000,1.0000
sholl_rf,hpf_ca1__202396_051_edited.swc,pyramidal,44449,1.0000,1.0000
sholl_rf,hpf_ca1__202399_003_edited.swc,pyramidal,15413,1.0000,1.0000
sholl_rf,hpf_ca1__202399_006_edited.swc,pyramidal,11612,1.0000,1.0000
sholl_rf,hpf_ca1__202399_022_edited.swc,pyramidal,51007,1.0000,1.0000
sholl_rf,hpf_ca1__202400_003_edited.swc,pyramidal,34399,1.0000,1.0000
sholl_rf,hpf_ca1__202400_014_edited.swc,pyramidal,38881,1.0000,1.0000
sholl_rf,hpf_ca1__202400_052_edited.swc,pyramidal,34671,1.0000,1.0000
sholl_rf,hpf_ca1__202400_120_edited.swc,pyramidal,66020,1.0000,1.0000
sholl_rf,hpf_ca1__202401_067_edited.swc,pyramidal,10877,1.0000,1.0000
sholl_rf,hpf_ca1__202401_137_edited.swc,pyramidal,69637,1.0000,1.0000
sholl_rf,hpf_ca1__202401_138_edited.swc,pyramidal,121907,1.0000,0.9997
sholl_rf,hpf_ca1__202401_213_edited.swc,pyramidal,60914,1.0000,1.0000
sholl_rf,hpf_ca1__202401_223_edited.swc,pyramidal,13819,1.0000,1.0000
sholl_rf,hpf_ca1__202402_015_edited.swc,pyramidal,40277,1.0000,1.0000
sholl_rf,hpf_ca1__202402_032_edited.swc,pyramidal,9544,1.0000,1.0000
sholl_rf,hpf_ca1__202403_090_edited.swc,pyramidal,24244,1.0000,1.0000
sholl_rf,hpf_ca1__202403_106_edited.swc,pyramidal,3038,0.3947,0.5000
sholl_rf,hpf_ca1__202403_125_edited.swc,pyramidal,85402,1.0000,1.0000
sholl_rf,hpf_ca1__202404_035_edited.swc,pyramidal,16354,1.0000,1.0000
sholl_rf,hpf_ca1__202405_001_edited.swc,pyramidal,113277,0.9834,0.7953
sholl_rf,hpf_ca1__202405_016_edited.swc,pyramidal,21298,1.0000,1.0000
sholl_rf,hpf_ca1__202409_001_edited.swc,pyramidal,60887,1.0000,1.0000
sholl_rf,hpf_ca1__202409_003_edited.swc,pyramidal,23409,1.0000,1.0000
sholl_rf,hpf_ca1__202410_002_edited.swc,pyramidal,27576,1.0000,1.0000
sholl_rf,hpf_ca1__202410_003_edited.swc,pyramidal,10278,1.0000,1.0000
sholl_rf,hpf_ca1__202410_007_edited.swc,pyramidal,20007,1.0000,1.0000
sholl_rf,hpf_ca1__202410_009_edited.swc,pyramidal,9216,1.0000,1.0000
sholl_rf,hpf_ca1__202411_005_edited.swc,pyramidal,20603,1.0000,1.0000
sholl_rf,hpf_ca1__202411_017_edited.swc,pyramidal,15041,1.0000,1.0000
sholl_rf,hpf_ca1__202412_001_edited.swc,pyramidal,51541,1.0000,1.0000
sholl_rf,hpf_ca1__202412_006_edited.swc,pyramidal,9590,1.0000,1.0000
sholl_rf,hpf_ca1__202413_058_edited.swc,pyramidal,51411,1.0000,1.0000
sholl_rf,hpf_ca1__202413_096_edited.swc,pyramidal,1993,1.0000,1.0000
sholl_rf,hpf_ca1__202414_052_edited.swc,pyramidal,34603,1.0000,1.0000
sholl_rf,hpf_ca1__202414_055_edited.swc,pyramidal,35822,1.0000,1.0000
sholl_rf,hpf_ca1__202414_260_edited.swc,pyramidal,31302,1.0000,1.0000
sholl_rf,hpf_ca1__202414_446_edited.swc,pyramidal,15695,1.0000,1.0000
sholl_rf,hpf_ca1__202414_524_edited.swc,pyramidal,32731,1.0000,1.0000
sholl_rf,hpf_ca1__202414_532_edited.swc,pyramidal,61977,1.0000,1.0000
sholl_rf,hpf_ca1__202414_533_edited.swc,pyramidal,90455,1.0000,1.0000
sholl_rf,hpf_ca1__202414_539_edited.swc,pyramidal,86123,1.0000,1.0000
sholl_rf,hpf_ca1__202415_004_edited.swc,pyramidal,41997,1.0000,1.0000
sholl_rf,hpf_ca1__202415_025_edited.swc,pyramidal,46180,1.0000,1.0000
sholl_rf,hpf_ca1__202415_034_edited.swc,pyramidal,17069,1.0000,1.0000
sholl_rf,hpf_ca1__202418_001_edited.swc,pyramidal,33930,1.0000,1.0000
sholl_rf,hpf_ca1__202418_011_edited.swc,pyramidal,29403,1.0000,1.0000
sholl_rf,hpf_ca1__202418_012_edited.swc,pyramidal,35096,1.0000,1.0000
sholl_rf,hpf_ca1__202418_015_edited.swc,pyramidal,22865,1.0000,1.0000
sholl_rf,hpf_ca1__202418_019_edited.swc,pyramidal,78146,1.0000,1.0000
sholl_rf,hpf_ca1__202422_002_edited.swc,pyramidal,44099,1.0000,1.0000
sholl_rf,hpf_ca1__202422_013_edited.swc,pyramidal,41120,1.0000,1.0000
sholl_rf,hpf_ca1__202423_006_edited.swc,pyramidal,16777,1.0000,1.0000
sholl_rf,hpf_ca1__202423_024_edited.swc,pyramidal,37789,0.9381,0.7962
sholl_rf,hpf_ca1__202423_027_edited.swc,pyramidal,36730,1.0000,1.0000
sholl_rf,hpf_ca1__202426_053_edited.swc,pyramidal,61653,1.0000,1.0000
sholl_rf,hpf_ca1__202426_055_edited.swc,pyramidal,104139,1.0000,1.0000
sholl_rf,hpf_ca1__202426_098_edited.swc,pyramidal,45169,1.0000,1.0000
sholl_rf,hpf_ca1__202426_108_edited.swc,pyramidal,24856,1.0000,1.0000
sholl_rf,hpf_ca1__202426_147_edited.swc,pyramidal,36084,1.0000,1.0000
sholl_rf,hpf_ca1__202426_155_edited.swc,pyramidal,47892,1.0000,1.0000
sholl_rf,hpf_ca1__202427_057_edited.swc,pyramidal,23695,1.0000,1.0000
sholl_rf,hpf_ca1__202427_079_edited.swc,pyramidal,37481,1.0000,1.0000
sholl_rf,hpf_ca1__202427_123_edited.swc,pyramidal,60413,1.0000,1.0000
sholl_rf,hpf_ca1__202461_007_edited.swc,pyramidal,120271,1.0000,1.0000
sholl_rf,hpf_ca1__202461_011_edited.swc,pyramidal,47046,1.0000,1.0000
sholl_rf,hpf_ca1__202461_015_edited.swc,pyramidal,66628,1.0000,1.0000
sholl_rf,hpf_ca1__202461_030_edited.swc,pyramidal,7780,1.0000,1.0000
sholl_rf,hpf_ca1__202462_001_edited.swc,pyramidal,63583,1.0000,1.0000
sholl_rf,hpf_ca1__202462_004_edited.swc,pyramidal,34161,1.0000,1.0000
sholl_rf,hpf_ca1__202464_021_edited.swc,pyramidal,40076,1.0000,1.0000
sholl_rf,hpf_ca1__202497_006_edited.swc,pyramidal,34802,1.0000,1.0000
sholl_rf,hpf_ca1__202497_007_edited.swc,pyramidal,46199,1.0000,1.0000
sholl_rf,hpf_ca1__202498_006_edited.swc,pyramidal,37298,1.0000,1.0000
sholl_rf,hpf_ca1__202498_011_edited.swc,pyramidal,25392,1.0000,1.0000
sholl_rf,hpf_ca1__202499_001_edited.swc,pyramidal,21760,1.0000,1.0000
sholl_rf,hpf_ca1__202499_004_edited.swc,pyramidal,51679,1.0000,1.0000
sholl_rf,hpf_ca1__202501_023_edited.swc,pyramidal,31532,1.0000,1.0000
sholl_rf,hpf_ca1__202501_028_edited.swc,pyramidal,25508,1.0000,1.0000
sholl_rf,hpf_ca1__202503_025_edited.swc,pyramidal,44286,1.0000,1.0000
sholl_rf,hpf_ca1__202503_037_edited.swc,pyramidal,79979,1.0000,1.0000
sholl_rf,hpf_ca1__202508_003_edited.swc,pyramidal,46711,1.0000,1.0000
sholl_rf,hpf_ca1__202508_010_edited.swc,pyramidal,53598,1.0000,1.0000
sholl_rf,hpf_ca1__202664_002_edited.swc,pyramidal,20924,1.0000,1.0000
sholl_rf,hpf_ca1__202664_010_edited.swc,pyramidal,114891,1.0000,1.0000
sholl_rf,hpf_ca1__202666_028_edited.swc,pyramidal,23324,1.0000,1.0000
sholl_rf,hpf_ca1__202668_004_edited.swc,pyramidal,33033,1.0000,1.0000
sholl_rf,hpf_ca1__202668_014_edited.swc,pyramidal,16138,1.0000,1.0000
sholl_rf,hpf_ca1__202669_006_edited.swc,pyramidal,27976,1.0000,1.0000
sholl_rf,hpf_ca1__202669_007_edited.swc,pyramidal,36337,1.0000,1.0000
sholl_rf,hpf_ca1__202669_008_edited.swc,pyramidal,14322,1.0000,1.0000
sholl_rf,hpf_ca1__202669_011_edited.swc,pyramidal,47086,1.0000,1.0000
sholl_rf,hpf_ca1__202669_013_edited.swc,pyramidal,20572,1.0000,1.0000
sholl_rf,hpf_ca1__202671_003_edited.swc,pyramidal,21907,1.0000,1.0000
sholl_rf,hpf_ca1__202671_012_edited.swc,pyramidal,15254,1.0000,1.0000
sholl_rf,hpf_ca1__202674_006_edited.swc,pyramidal,38871,0.9621,0.7519
sholl_rf,hpf_ca1__202674_036_edited.swc,pyramidal,18473,1.0000,1.0000
sholl_rf,hpf_ca1__202674_038_edited.swc,pyramidal,17212,1.0000,1.0000
sholl_rf,hpf_ca1__202679_004_edited.swc,pyramidal,46331,1.0000,1.0000
sholl_rf,hpf_ca1__202679_006_edited.swc,pyramidal,19456,1.0000,1.0000
sholl_rf,hpf_ca1__202679_018_edited.swc,pyramidal,10826,1.0000,1.0000
sholl_rf,hpf_ca1__202679_020_edited.swc,pyramidal,30391,1.0000,1.0000
sholl_rf,hpf_ca1__202679_021_edited.swc,pyramidal,20860,1.0000,1.0000
sholl_rf,hpf_ca1__202679_025_edited.swc,pyramidal,12339,1.0000,1.0000
sholl_rf,hpf_ca1__202679_028_edited.swc,pyramidal,34748,1.0000,1.0000
sholl_rf,hpf_ca1__202680_007_edited.swc,pyramidal,25963,1.0000,1.0000
sholl_rf,hpf_ca1__202680_015_edited.swc,pyramidal,16893,1.0000,1.0000
sholl_rf,hpf_ca1__202680_029_edited.swc,pyramidal,59133,1.0000,1.0000
sholl_rf,hpf_ca1__202682_003_edited.swc,pyramidal,20943,1.0000,1.0000
sholl_rf,hpf_ca1__202682_006_edited.swc,pyramidal,28205,1.0000,1.0000
sholl_rf,hpf_ca1__202682_015_edited.swc,pyramidal,38863,0.9000,0.5000
sholl_rf,hpf_ca1__202682_019_edited.swc,pyramidal,13959,1.0000,1.0000
sholl_rf,hpf_ca1__202803_016_edited.swc,pyramidal,7705,1.0000,1.0000
sholl_rf,hpf_ca1__202807_022_edited.swc,pyramidal,75846,1.0000,1.0000
sholl_rf,hpf_ca1__202809_005_edited.swc,pyramidal,42184,1.0000,1.0000
sholl_rf,hpf_ca1__202829_047_edited.swc,pyramidal,16225,1.0000,1.0000
sholl_rf,hpf_ca1__202829_069_edited.swc,pyramidal,107161,1.0000,1.0000
sholl_rf,hpf_ca1__202829_091_edited.swc,pyramidal,20396,1.0000,1.0000
sholl_rf,hpf_ca1__202829_097_edited.swc,pyramidal,30812,1.0000,1.0000
sholl_rf,hpf_ca1__202829_099_edited.swc,pyramidal,12775,1.0000,1.0000
sholl_rf,hpf_ca1__202829_109_edited.swc,pyramidal,24941,1.0000,1.0000
sholl_rf,hpf_ca1__202829_115_edited.swc,pyramidal,12197,1.0000,1.0000
sholl_rf,hpf_ca1__202829_129_edited.swc,pyramidal,11001,1.0000,1.0000
sholl_rf,hpf_ca1__202831_001_edited.swc,pyramidal,15834,1.0000,1.0000
sholl_rf,hpf_ca1__210009_025_edited.swc,pyramidal,31946,1.0000,1.0000
sholl_rf,hpf_ca1__210013_012_edited.swc,pyramidal,53363,1.0000,1.0000
sholl_rf,hpf_ca1__210014_024_edited.swc,pyramidal,56052,1.0000,1.0000
sholl_rf,hpf_ca1__210014_033_edited.swc,pyramidal,73147,1.0000,1.0000
sholl_rf,hpf_ca1__210014_048_edited.swc,pyramidal,40721,1.0000,1.0000
sholl_rf,hpf_ca1__210014_050_edited.swc,pyramidal,25357,1.0000,1.0000
sholl_rf,hpf_ca1__210014_052_edited.swc,pyramidal,32493,1.0000,1.0000
sholl_rf,hpf_ca1__210014_071_edited.swc,pyramidal,24561,1.0000,1.0000
sholl_rf,hpf_ca1__210107_022_edited.swc,pyramidal,41730,1.0000,1.0000
sholl_rf,hpf_ca1__210107_029_edited.swc,pyramidal,12726,0.0650,0.3333
sholl_rf,hpf_ca1__210107_034_edited.swc,pyramidal,23453,0.9550,0.6004
sholl_rf,hpf_ca1__210107_052_edited.swc,pyramidal,22328,1.0000,1.0000
sholl_rf,hpf_ca1__210109_005_edited.swc,pyramidal,66088,1.0000,1.0000
sholl_rf,hpf_ca1__210109_007_edited.swc,pyramidal,30471,1.0000,1.0000
sholl_rf,hpf_ca1__210109_008_edited.swc,pyramidal,36639,1.0000,1.0000
sholl_rf,hpf_ca1__210109_013_edited.swc,pyramidal,21649,1.0000,1.0000
sholl_rf,hpf_ca1__210109_015_edited.swc,pyramidal,23982,0.9488,0.5921
sholl_rf,hpf_ca1__210109_023_edited.swc,pyramidal,55865,1.0000,1.0000
sholl_rf,hpf_ca1__210109_046_edited.swc,pyramidal,10967,1.0000,1.0000
sholl_rf,hpf_ca1__210110_020_edited.swc,pyramidal,16349,1.0000,1.0000
sholl_rf,hpf_ca1__210110_043_edited.swc,pyramidal,14595,1.0000,1.0000
sholl_rf,hpf_ca1__210110_051_edited.swc,pyramidal,26610,1.0000,1.0000
sholl_rf,hpf_ca1__210110_054_edited.swc,pyramidal,62732,1.0000,1.0000
sholl_rf,hpf_ca1__210111_014_edited.swc,pyramidal,17850,1.0000,1.0000
sholl_rf,hpf_ca1__210111_015_edited.swc,pyramidal,28682,1.0000,1.0000
sholl_rf,hpf_ca1__210111_053_edited.swc,pyramidal,61512,1.0000,1.0000
sholl_rf,hpf_ca1__210111_095_edited.swc,pyramidal,22300,1.0000,1.0000
sholl_rf,hpf_ca1__210111_099_edited.swc,pyramidal,25842,1.0000,1.0000
sholl_rf,hpf_ca1__210111_100_edited.swc,pyramidal,18638,1.0000,1.0000
sholl_rf,hpf_ca1__210111_108_edited.swc,pyramidal,18864,1.0000,1.0000
sholl_rf,hpf_ca1__210131_005_edited.swc,pyramidal,16445,1.0000,1.0000
sholl_rf,hpf_ca1__210131_008_edited.swc,pyramidal,12630,1.0000,1.0000
sholl_rf,hpf_ca1__210132_004_edited.swc,pyramidal,18415,0.8886,0.4587
sholl_rf,hpf_ca1__210248_003_edited.swc,pyramidal,41434,1.0000,1.0000
sholl_rf,hpf_ca1__210248_052_edited.swc,pyramidal,27320,1.0000,1.0000
sholl_rf,hpf_ca1__210251_056_edited.swc,pyramidal,46250,1.0000,1.0000
sholl_rf,hpf_ca1__210253_003_edited.swc,pyramidal,29109,1.0000,1.0000
sholl_rf,hpf_ca1__210253_015_edited.swc,pyramidal,28364,1.0000,1.0000
sholl_rf,hpf_ca1__210253_024_edited.swc,pyramidal,38697,1.0000,1.0000
sholl_rf,hpf_ca1__210665_038_edited.swc,pyramidal,18554,1.0000,1.0000
sholl_rf,hpf_ca1__210668_015_edited.swc,pyramidal,49748,1.0000,1.0000
sholl_rf,hpf_ca1__210670_019_edited.swc,pyramidal,32268,1.0000,1.0000
sholl_rf,hpf_ca1__210670_031_edited.swc,pyramidal,19739,1.0000,1.0000
sholl_rf,hpf_ca1__210671_026_edited.swc,pyramidal,32120,1.0000,1.0000
sholl_rf,hpf_ca1__210671_028_edited.swc,pyramidal,31169,1.0000,1.0000
sholl_rf,hpf_ca1__210671_081_edited.swc,pyramidal,6645,1.0000,1.0000
sholl_rf,hpf_ca1__210694_025_edited.swc,pyramidal,9723,0.8406,0.5876
sholl_rf,hpf_ca1__210698_019_edited.swc,pyramidal,11936,1.0000,1.0000
sholl_rf,hpf_ca1__210701_007_edited.swc,pyramidal,16553,1.0000,1.0000
sholl_rf,hpf_ca1__210701_009_edited.swc,pyramidal,13067,0.8862,0.5640
sholl_rf,hpf_ca1__210701_017_edited.swc,pyramidal,90478,0.9863,0.9194
sholl_rf,hpf_ca1__210701_019_edited.swc,pyramidal,45009,1.0000,1.0000
sholl_rf,hpf_ca1__210703_021_edited.swc,pyramidal,16838,1.0000,1.0000
sholl_rf,hpf_ca1__210703_024_edited.swc,pyramidal,31147,1.0000,1.0000
sholl_rf,hpf_ca1__210703_025_edited.swc,pyramidal,22735,0.9785,0.8842
sholl_rf,hpf_ca1__210705_006_edited.swc,pyramidal,7450,1.0000,1.0000
sholl_rf,hpf_ca1__210705_009_edited.swc,pyramidal,24038,1.0000,1.0000
sholl_rf,hpf_ca1__210709_006_edited.swc,pyramidal,26402,1.0000,1.0000
sholl_rf,hpf_ca1__210709_011_edited.swc,pyramidal,26244,1.0000,1.0000
sholl_rf,hpf_ca1__210711_018_edited.swc,pyramidal,22248,1.0000,1.0000
sholl_rf,hpf_ca1__210711_021_edited.swc,pyramidal,35761,1.0000,1.0000
sholl_rf,hpf_ca1__210711_026_edited.swc,pyramidal,17814,1.0000,1.0000
sholl_mlp,hpf_ca1__201983_047_edited.swc,pyramidal,18073,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_003_edited.swc,pyramidal,42263,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_006_edited.swc,pyramidal,66497,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_022_edited.swc,pyramidal,62240,0.9636,0.7777
sholl_mlp,hpf_ca1__201990_035_edited.swc,pyramidal,30354,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_038_edited.swc,pyramidal,31904,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_063_edited.swc,pyramidal,27280,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_066_edited.swc,pyramidal,5246,0.8231,0.6002
sholl_mlp,hpf_ca1__202054_008_edited.swc,pyramidal,19059,1.0000,1.0000
sholl_mlp,hpf_ca1__202054_009_edited.swc,pyramidal,37107,1.0000,1.0000
sholl_mlp,hpf_ca1__202217_012_edited.swc,pyramidal,22283,1.0000,1.0000
sholl_mlp,hpf_ca1__202217_019_edited.swc,pyramidal,41296,0.9598,0.7917
sholl_mlp,hpf_ca1__202217_020_edited.swc,pyramidal,33093,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_007_edited.swc,pyramidal,25135,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_009_edited.swc,pyramidal,31741,0.9624,0.8397
sholl_mlp,hpf_ca1__202219_011_edited.swc,pyramidal,73358,0.9730,0.8366
sholl_mlp,hpf_ca1__202219_041_edited.swc,pyramidal,33018,1.0000,1.0000
sholl_mlp,hpf_ca1__202224_002_edited.swc,pyramidal,3065,0.7165,0.4174
sholl_mlp,hpf_ca1__202226_007_edited.swc,pyramidal,30190,1.0000,1.0000
sholl_mlp,hpf_ca1__202226_011_edited.swc,pyramidal,16855,0.9086,0.8195
sholl_mlp,hpf_ca1__202230_009_edited.swc,pyramidal,20282,1.0000,1.0000
sholl_mlp,hpf_ca1__202232_003_edited.swc,pyramidal,52919,1.0000,1.0000
sholl_mlp,hpf_ca1__202232_004_edited.swc,pyramidal,18766,1.0000,1.0000
sholl_mlp,hpf_ca1__202232_022_edited.swc,pyramidal,118347,1.0000,1.0000
sholl_mlp,hpf_ca1__202232_071_edited.swc,pyramidal,16712,0.9999,0.9997
sholl_mlp,hpf_ca1__202234_026_edited.swc,pyramidal,105116,1.0000,1.0000
sholl_mlp,hpf_ca1__202237_014_edited.swc,pyramidal,82589,1.0000,1.0000
sholl_mlp,hpf_ca1__202237_023_edited.swc,pyramidal,26024,1.0000,1.0000
sholl_mlp,hpf_ca1__202237_041_edited.swc,pyramidal,21926,1.0000,1.0000
sholl_mlp,hpf_ca1__202237_042_edited.swc,pyramidal,37761,0.9734,0.5138
sholl_mlp,hpf_ca1__202237_043_edited.swc,pyramidal,34679,0.9763,0.5307
sholl_mlp,hpf_ca1__202237_108_edited.swc,pyramidal,37518,1.0000,1.0000
sholl_mlp,hpf_ca1__202237_157_edited.swc,pyramidal,26652,1.0000,1.0000
sholl_mlp,hpf_ca1__202238_008_edited.swc,pyramidal,82787,1.0000,1.0000
sholl_mlp,hpf_ca1__202238_014_edited.swc,pyramidal,65862,1.0000,1.0000
sholl_mlp,hpf_ca1__202238_041_edited.swc,pyramidal,55049,1.0000,1.0000
sholl_mlp,hpf_ca1__202239_002_edited.swc,pyramidal,53262,0.9839,0.8318
sholl_mlp,hpf_ca1__202240_008_edited.swc,pyramidal,33251,1.0000,1.0000
sholl_mlp,hpf_ca1__202240_009_edited.swc,pyramidal,19540,1.0000,1.0000
sholl_mlp,hpf_ca1__202240_012_edited.swc,pyramidal,46841,0.9555,0.7534
sholl_mlp,hpf_ca1__202240_013_edited.swc,pyramidal,61254,1.0000,1.0000
sholl_mlp,hpf_ca1__202240_024_edited.swc,pyramidal,17760,1.0000,1.0000
sholl_mlp,hpf_ca1__202240_038_edited.swc,pyramidal,33672,1.0000,1.0000
sholl_mlp,hpf_ca1__202241_002_edited.swc,pyramidal,44226,1.0000,1.0000
sholl_mlp,hpf_ca1__202241_016_edited.swc,pyramidal,19712,1.0000,1.0000
sholl_mlp,hpf_ca1__202241_017_edited.swc,pyramidal,47962,0.8532,0.5844
sholl_mlp,hpf_ca1__202243_013_edited.swc,pyramidal,37867,1.0000,1.0000
sholl_mlp,hpf_ca1__202244_005_edited.swc,pyramidal,16774,1.0000,1.0000
sholl_mlp,hpf_ca1__202244_007_edited.swc,pyramidal,12143,0.9567,0.6588
sholl_mlp,hpf_ca1__202244_008_edited.swc,pyramidal,9690,1.0000,1.0000
sholl_mlp,hpf_ca1__202244_016_edited.swc,pyramidal,2222,0.6679,0.5000
sholl_mlp,hpf_ca1__202246_003_edited.swc,pyramidal,8855,1.0000,1.0000
sholl_mlp,hpf_ca1__202246_012_edited.swc,pyramidal,55209,1.0000,1.0000
sholl_mlp,hpf_ca1__202246_023_edited.swc,pyramidal,58077,0.9529,0.5000
sholl_mlp,hpf_ca1__202246_031_edited.swc,pyramidal,22284,1.0000,1.0000
sholl_mlp,hpf_ca1__202248_007_edited.swc,pyramidal,21312,1.0000,1.0000
sholl_mlp,hpf_ca1__202248_018_edited.swc,pyramidal,14799,1.0000,1.0000
sholl_mlp,hpf_ca1__202248_019_edited.swc,pyramidal,8697,0.8642,0.5160
sholl_mlp,hpf_ca1__202248_024_edited.swc,pyramidal,24732,1.0000,1.0000
sholl_mlp,hpf_ca1__202249_047_edited.swc,pyramidal,19943,1.0000,1.0000
sholl_mlp,hpf_ca1__202250_018_edited.swc,pyramidal,38028,1.0000,1.0000
sholl_mlp,hpf_ca1__202251_031_edited.swc,pyramidal,14983,1.0000,1.0000
sholl_mlp,hpf_ca1__202252_001_edited.swc,pyramidal,48744,1.0000,1.0000
sholl_mlp,hpf_ca1__202252_004_edited.swc,pyramidal,25228,1.0000,1.0000
sholl_mlp,hpf_ca1__202252_006_edited.swc,pyramidal,31045,1.0000,1.0000
sholl_mlp,hpf_ca1__202252_007_edited.swc,pyramidal,24544,1.0000,1.0000
sholl_mlp,hpf_ca1__202252_012_edited.swc,pyramidal,42856,1.0000,1.0000
sholl_mlp,hpf_ca1__202258_026_edited.swc,pyramidal,81411,1.0000,1.0000
sholl_mlp,hpf_ca1__202258_044_edited.swc,pyramidal,46542,0.9888,0.8738
sholl_mlp,hpf_ca1__202259_054_edited.swc,pyramidal,26126,0.9664,0.5213
sholl_mlp,hpf_ca1__202259_069_edited.swc,pyramidal,65527,1.0000,1.0000
sholl_mlp,hpf_ca1__202259_134_edited.swc,pyramidal,59347,1.0000,1.0000
sholl_mlp,hpf_ca1__202260_002_edited.swc,pyramidal,45091,1.0000,1.0000
sholl_mlp,hpf_ca1__202261_005_edited.swc,pyramidal,37599,0.9748,0.5861
sholl_mlp,hpf_ca1__202261_011_edited.swc,pyramidal,51978,1.0000,1.0000
sholl_mlp,hpf_ca1__202261_017_edited.swc,pyramidal,45215,1.0000,1.0000
sholl_mlp,hpf_ca1__202261_029_edited.swc,pyramidal,6616,1.0000,1.0000
sholl_mlp,hpf_ca1__202261_030_edited.swc,pyramidal,24177,0.9722,0.5717
sholl_mlp,hpf_ca1__202261_102_edited.swc,pyramidal,77364,1.0000,1.0000
sholl_mlp,hpf_ca1__202261_111_edited.swc,pyramidal,68075,1.0000,1.0000
sholl_mlp,hpf_ca1__202269_017_edited.swc,pyramidal,78222,1.0000,1.0000
